BJD,FLUX,ERRFLUX,AIRMASS,SKY
    490.167942, 1.039229, 0.000247, 1.448,  842.
    490.168665, 1.040810, 0.000247, 1.449,  853.
    490.169387, 1.039838, 0.000249, 1.451,  892.
    490.170109, 1.040561, 0.000247, 1.453,  885.
    490.170831, 1.040614, 0.000246, 1.455,  866.
    490.171553, 1.040454, 0.000244, 1.456,  896.
    490.172276, 1.041030, 0.000245, 1.458,  930.
    490.172998, 1.041004, 0.000246, 1.460,  876.
    490.173720, 1.039303, 0.000246, 1.462,  867.
    490.174442, 1.040264, 0.000248, 1.464,  892.
    490.175164, 1.040380, 0.000249, 1.465,  874.
    490.175886, 1.040094, 0.000257, 1.467,  922.
    490.176608, 1.039924, 0.000255, 1.469,  926.
    490.177330, 1.038772, 0.000251, 1.471,  960.
    490.178053, 1.039606, 0.000250, 1.473, 1019.
    490.178775, 1.036982, 0.000251, 1.475,  964.
    490.179497, 1.039935, 0.000249, 1.477,  877.
    490.180219, 1.042329, 0.000246, 1.478,  857.
    490.180941, 1.040286, 0.000245, 1.480,  893.
    490.181667, 1.041052, 0.000246, 1.482,  905.
    490.182390, 1.039985, 0.000248, 1.484,  930.
    490.183112, 1.039103, 0.000247, 1.486,  917.
    490.183837, 1.041823, 0.000247, 1.488,  869.
    490.184559, 1.041365, 0.000249, 1.490,  862.
    490.185281, 1.042269, 0.000249, 1.492,  900.
    490.186006, 1.041363, 0.000249, 1.494,  895.
    490.186729, 1.042463, 0.000250, 1.496,  898.
    490.187451, 1.043407, 0.000252, 1.497,  925.
    490.188173, 1.041854, 0.000255, 1.499,  954.
    490.188895, 1.038609, 0.000254, 1.501,  979.
    490.189617, 1.041157, 0.000251, 1.503,  923.
    490.190339, 1.041745, 0.000255, 1.505,  950.
    490.191063, 1.042798, 0.000257, 1.507,  952.
    490.191789, 1.042655, 0.000253, 1.509,  948.
    490.192511, 1.043449, 0.000253, 1.511,  976.
    490.193233, 1.043384, 0.000254, 1.513, 1021.
    490.193956, 1.044420, 0.000257, 1.515, 1077.
    490.194678, 1.040928, 0.000263, 1.517, 1089.
    490.196849, 1.047493, 0.000268, 1.523, 1149.
    490.198294, 1.041785, 0.000264, 1.527, 1132.
    490.199016, 1.045056, 0.000259, 1.529, 1132.
    490.199738, 1.043693, 0.000253, 1.531, 1102.
    490.200462, 1.043901, 0.000254, 1.533, 1116.
    490.201186, 1.044711, 0.000256, 1.536, 1181.
    490.201909, 1.039425, 0.000260, 1.538, 1208.
    490.202631, 1.046163, 0.000255, 1.540, 1200.
    490.203353, 1.045564, 0.000257, 1.542, 1189.
    490.204075, 1.044816, 0.000254, 1.544, 1176.
    490.204797, 1.045188, 0.000254, 1.546, 1151.
    490.205519, 1.041166, 0.000255, 1.548, 1180.
    490.206242, 1.044954, 0.000253, 1.550, 1151.
    490.206964, 1.043206, 0.000255, 1.552, 1165.
    490.207686, 1.047662, 0.000258, 1.554, 1135.
    490.208408, 1.044396, 0.000254, 1.556, 1157.
    490.209131, 1.044771, 0.000258, 1.559, 1162.
    490.209853, 1.049373, 0.000257, 1.561, 1167.
    490.210576, 1.044082, 0.000253, 1.563, 1212.
    490.211298, 1.046364, 0.000257, 1.565, 1147.
    490.212020, 1.046569, 0.000255, 1.567, 1125.
    490.212742, 1.046053, 0.000256, 1.569, 1194.
    490.213464, 1.046488, 0.000257, 1.572, 1204.
    490.214186, 1.045877, 0.000260, 1.574, 1111.
    490.214910, 1.045902, 0.000259, 1.576, 1214.
    490.215632, 1.047637, 0.000259, 1.578, 1224.
    490.216354, 1.045693, 0.000258, 1.580, 1241.
    490.217076, 1.046064, 0.000260, 1.582, 1227.
    490.217798, 1.046349, 0.000262, 1.585, 1168.
    490.218521, 1.047745, 0.000261, 1.587, 1176.
    490.219245, 1.049815, 0.000263, 1.589, 1204.
    490.219968, 1.050124, 0.000266, 1.591, 1257.
    490.220690, 1.047614, 0.000259, 1.593, 1243.
    490.221412, 1.047316, 0.000261, 1.596, 1244.
    490.222134, 1.046692, 0.000259, 1.598, 1184.
    490.222856, 1.047372, 0.000256, 1.600, 1204.
    490.223578, 1.047181, 0.000256, 1.602, 1262.
    490.224301, 1.050509, 0.000258, 1.605, 1249.
    490.225024, 1.048069, 0.000250, 1.607, 1231.
    490.225746, 1.046999, 0.000249, 1.609, 1289.
    490.226468, 1.045786, 0.000251, 1.612, 1285.
    490.227190, 1.043003, 0.000250, 1.614, 1297.
    490.227915, 1.045616, 0.000250, 1.616, 1335.
    490.228637, 1.047571, 0.000250, 1.618, 1331.
    490.229359, 1.047069, 0.000250, 1.621, 1299.
    490.230081, 1.044783, 0.000249, 1.623, 1271.
    490.230808, 1.049009, 0.000249, 1.625, 1251.
    490.231530, 1.048733, 0.000250, 1.628, 1291.
    490.232252, 1.046533, 0.000248, 1.630, 1324.
    490.232974, 1.048794, 0.000248, 1.632, 1295.
    490.233701, 1.048501, 0.000250, 1.635, 1298.
    490.234423, 1.049518, 0.000248, 1.637, 1327.
    490.235145, 1.047586, 0.000248, 1.639, 1299.
    490.235868, 1.047654, 0.000250, 1.642, 1284.
    490.236591, 1.047583, 0.000254, 1.644, 1313.
    490.237312, 1.047790, 0.000253, 1.646, 1349.
    490.238035, 1.048534, 0.000252, 1.649, 1383.
    490.238758, 1.048058, 0.000256, 1.651, 1408.
    490.239480, 1.051595, 0.000256, 1.653, 1438.
    490.240203, 1.049149, 0.000256, 1.656, 1443.
    490.240925, 1.048338, 0.000257, 1.658, 1458.
    490.241647, 1.047604, 0.000257, 1.661, 1482.
    490.242370, 1.044988, 0.000260, 1.663, 1459.
    490.243092, 1.050098, 0.000261, 1.665, 1430.
    490.243818, 1.048733, 0.000262, 1.668, 1496.
    490.244541, 1.053700, 0.000262, 1.670, 1496.
    490.245263, 1.050306, 0.000257, 1.673, 1386.
    490.245985, 1.052991, 0.000260, 1.675, 1448.
    490.246708, 1.053253, 0.000263, 1.677, 1421.
    490.247430, 1.048494, 0.000253, 1.680, 1481.
    490.248152, 1.048849, 0.000252, 1.682, 1488.
    490.248874, 1.050173, 0.000264, 1.685, 1476.
    490.249598, 1.046852, 0.000269, 1.687, 1503.
    490.250320, 1.051947, 0.000268, 1.690, 1543.
