BJD,FLUX,ERRFLUX,AIRMASS,SKY
    504.102947, 0.963788, 0.000253, 1.385,  288.
    504.103669, 0.963301, 0.000253, 1.386,  274.
    504.104391, 0.963864, 0.000251, 1.388,  330.
    504.105113, 0.963008, 0.000251, 1.389,  333.
    504.105835, 0.964132, 0.000250, 1.391,  325.
    504.106557, 0.964223, 0.000251, 1.392,  283.
    504.107280, 0.964209, 0.000254, 1.394,  284.
    504.108002, 0.965008, 0.000252, 1.395,  302.
    504.108724, 0.964614, 0.000253, 1.397,  299.
    504.109446, 0.963835, 0.000253, 1.398,  283.
    504.110168, 0.963105, 0.000253, 1.400,  287.
    504.110890, 0.963895, 0.000254, 1.402,  277.
    504.111612, 0.964559, 0.000254, 1.403,  209.
    504.112334, 0.964572, 0.000255, 1.405,  204.
    504.113056, 0.963333, 0.000254, 1.406,  244.
    504.113778, 0.963267, 0.000254, 1.408,  246.
    504.114500, 0.964508, 0.000255, 1.409,  209.
    504.115223, 0.964888, 0.000254, 1.411,  197.
    504.115945, 0.962843, 0.000254, 1.413,  222.
    504.116667, 0.965820, 0.000253, 1.414,  219.
    504.117390, 0.963469, 0.000250, 1.416,  310.
    504.118112, 0.964315, 0.000251, 1.418,  315.
    504.118834, 0.965075, 0.000254, 1.419,  258.
    504.119556, 0.964826, 0.000254, 1.421,  233.
    504.120279, 0.966258, 0.000254, 1.423,  215.
    504.121001, 0.965679, 0.000255, 1.424,  130.
    504.121723, 0.964076, 0.000256, 1.426,  139.
    504.122445, 0.965728, 0.000254, 1.428,  185.
    504.123167, 0.963006, 0.000255, 1.429,  166.
    504.123889, 0.964984, 0.000257, 1.431,  201.
    504.124612, 0.966072, 0.000256, 1.433,  212.
    504.125334, 0.964145, 0.000258, 1.434,  246.
    504.126056, 0.966075, 0.000257, 1.436,  198.
    504.126778, 0.965889, 0.000256, 1.438,  226.
    504.127500, 0.966050, 0.000258, 1.439,  222.
