BJD,FLUX,ERRFLUX,AIRMASS,SKY
    483.910860, 0.999103, 0.002208, 1.431,  975.
    483.911035, 0.991362, 0.002214, 1.432,  953.
    483.911208, 1.003119, 0.002199, 1.432,  947.
    483.911381, 0.998902, 0.002196, 1.432,  947.
    483.911554, 1.002359, 0.002221, 1.433,  928.
    483.911728, 0.998715, 0.002159, 1.433,  923.
    483.911903, 1.003976, 0.002215, 1.433,  928.
    483.912076, 0.999125, 0.002153, 1.434,  904.
    483.912250, 0.998116, 0.002169, 1.434,  885.
    483.912423, 0.998038, 0.002122, 1.434,  880.
    483.912597, 0.999046, 0.002108, 1.435,  875.
    483.912772, 0.998021, 0.002151, 1.435,  879.
    483.912947, 0.997095, 0.002146, 1.435,  877.
    483.913123, 1.005343, 0.002132, 1.436,  871.
    483.913296, 0.990731, 0.002085, 1.436,  871.
    483.913471, 0.993958, 0.002096, 1.436,  865.
    483.913644, 0.991130, 0.002078, 1.436,  860.
    483.913820, 0.997898, 0.002082, 1.437,  868.
    483.913993, 1.001946, 0.002088, 1.437,  873.
    483.914166, 0.994685, 0.002092, 1.437,  873.
    483.914340, 0.996343, 0.002103, 1.438,  883.
    483.914514, 0.999781, 0.002096, 1.438,  878.
    483.914688, 1.000327, 0.002087, 1.438,  863.
    483.914861, 0.999406, 0.002078, 1.439,  843.
    483.915036, 0.992421, 0.002063, 1.439,  841.
    483.915209, 0.991332, 0.002064, 1.439,  832.
    483.915384, 0.993292, 0.002069, 1.440,  840.
    483.915558, 0.997483, 0.002061, 1.440,  838.
    483.915733, 1.000342, 0.002064, 1.440,  835.
    483.915908, 0.990190, 0.002052, 1.441,  838.
    483.916082, 0.998814, 0.002071, 1.441,  847.
    483.916255, 0.996602, 0.002076, 1.441,  846.
    483.916429, 0.997422, 0.002081, 1.442,  857.
    483.916603, 0.991019, 0.002093, 1.442,  871.
    483.916777, 1.000504, 0.002106, 1.442,  878.
    483.916951, 0.998287, 0.002088, 1.443,  862.
    483.917127, 0.999820, 0.002088, 1.443,  861.
    483.917302, 0.997689, 0.002100, 1.443,  874.
    483.917479, 0.997083, 0.002095, 1.444,  872.
    483.917654, 0.995380, 0.002097, 1.444,  877.
    483.917828, 0.997648, 0.002098, 1.444,  885.
    483.918002, 0.994084, 0.002129, 1.445,  903.
    483.918179, 0.994186, 0.002111, 1.445,  898.
    483.918354, 0.994768, 0.002101, 1.445,  879.
    483.918527, 0.994658, 0.002106, 1.446,  879.
    483.918700, 1.005682, 0.002154, 1.446,  887.
    483.918874, 1.000449, 0.002150, 1.446,  901.
    483.919048, 0.996221, 0.002124, 1.447,  890.
    483.919223, 0.995827, 0.002121, 1.447,  892.
    483.919396, 0.998078, 0.002117, 1.447,  891.
    483.919570, 0.998576, 0.002103, 1.448,  885.
    483.919744, 1.004845, 0.002103, 1.448,  876.
    483.919918, 0.999727, 0.002104, 1.448,  874.
    483.920095, 0.999693, 0.002093, 1.449,  866.
    483.920273, 1.002136, 0.002092, 1.449,  875.
    483.920451, 0.999223, 0.002089, 1.449,  877.
    483.920625, 0.989744, 0.002079, 1.450,  872.
    483.920802, 0.998547, 0.002078, 1.450,  862.
    483.920976, 0.998317, 0.002073, 1.450,  852.
    483.921152, 1.000350, 0.002072, 1.451,  854.
    483.921328, 0.997520, 0.002089, 1.451,  876.
    483.921502, 0.997561, 0.002090, 1.451,  882.
    483.921676, 1.014200, 0.002115, 1.451,  893.
    483.921850, 0.998029, 0.002106, 1.452,  896.
    483.922025, 0.998655, 0.002096, 1.452,  892.
    483.922199, 1.003007, 0.002090, 1.452,  881.
    483.922374, 0.998549, 0.002068, 1.453,  869.
    483.922548, 1.006564, 0.002087, 1.453,  870.
    483.922722, 1.003201, 0.002070, 1.453,  862.
    483.922895, 1.002181, 0.002063, 1.454,  851.
    483.923069, 1.003338, 0.002053, 1.454,  846.
    483.923243, 0.998705, 0.002043, 1.454,  840.
    483.923420, 0.999533, 0.002037, 1.455,  843.
    483.923595, 1.000817, 0.002052, 1.455,  854.
    483.923769, 1.001031, 0.002056, 1.455,  861.
    483.923944, 0.996951, 0.002054, 1.456,  868.
    483.924117, 1.001780, 0.002067, 1.456,  872.
    483.924292, 0.998676, 0.002058, 1.456,  862.
    483.924465, 1.011383, 0.002058, 1.457,  851.
    483.924639, 0.995829, 0.002038, 1.457,  852.
    483.924814, 1.001612, 0.002046, 1.457,  851.
    483.924988, 0.999271, 0.002047, 1.458,  856.
    483.925161, 1.001810, 0.002051, 1.458,  861.
    483.925336, 1.000457, 0.002059, 1.458,  873.
    483.925509, 1.000919, 0.002059, 1.459,  879.
    483.925684, 1.002186, 0.002074, 1.459,  886.
    483.925857, 0.998860, 0.002061, 1.459,  878.
    483.926032, 1.002910, 0.002064, 1.460,  882.
    483.926206, 0.998793, 0.002057, 1.460,  890.
    483.926381, 1.010050, 0.002076, 1.460,  896.
    483.926555, 1.010594, 0.002079, 1.461,  905.
    483.926728, 1.002893, 0.002070, 1.461,  901.
    483.926903, 1.006604, 0.002078, 1.461,  910.
    483.927077, 0.993626, 0.002066, 1.462,  911.
    483.927250, 1.003753, 0.002088, 1.462,  917.
    483.927424, 1.005342, 0.002091, 1.462,  921.
    483.927600, 0.995983, 0.002091, 1.463,  934.
    483.927772, 0.995090, 0.002086, 1.463,  933.
    483.927946, 1.005933, 0.002093, 1.463,  932.
    483.928122, 1.005737, 0.002097, 1.464,  930.
    483.928295, 1.001233, 0.002087, 1.464,  927.
    483.928468, 1.006356, 0.002086, 1.464,  926.
    483.928641, 1.002145, 0.002084, 1.464,  929.
    483.928815, 0.999887, 0.002081, 1.465,  938.
    483.928989, 0.997962, 0.002079, 1.465,  936.
    483.929163, 0.999360, 0.002076, 1.465,  935.
    483.929336, 0.999347, 0.002076, 1.466,  934.
    483.929509, 1.004260, 0.002078, 1.466,  937.
    483.929682, 1.001808, 0.002077, 1.466,  949.
    483.929856, 1.000627, 0.002105, 1.467,  971.
    483.930031, 1.006316, 0.002123, 1.467,  990.
    483.930204, 0.999164, 0.002109, 1.467,  978.
    483.930377, 0.997979, 0.002100, 1.468,  973.
    483.930552, 1.004875, 0.002099, 1.468,  960.
    483.930725, 0.999805, 0.002091, 1.468,  958.
    483.930899, 0.997599, 0.002089, 1.469,  960.
    483.931073, 1.000946, 0.002093, 1.469,  958.
    483.931248, 1.000350, 0.002098, 1.469,  967.
    483.931423, 1.000443, 0.002098, 1.470,  966.
    483.931598, 1.003626, 0.002091, 1.470,  965.
    483.931772, 1.004026, 0.002092, 1.470,  970.
    483.931945, 1.000905, 0.002094, 1.471,  979.
    483.932118, 1.002135, 0.002103, 1.471,  992.
    483.932293, 1.001980, 0.002108, 1.471,  999.
    483.932466, 1.006880, 0.002104, 1.472,  992.
    483.932639, 0.994312, 0.002094, 1.472, 1003.
    483.932813, 1.007341, 0.002109, 1.472, 1002.
    483.932986, 1.002424, 0.002110, 1.473, 1011.
    483.933160, 0.992922, 0.002113, 1.473, 1027.
    483.933333, 1.008282, 0.002128, 1.473, 1022.
    483.933507, 0.999242, 0.002119, 1.473, 1023.
    483.933682, 1.001574, 0.002126, 1.474, 1030.
    483.933855, 0.995823, 0.002120, 1.474, 1043.
    483.934028, 1.001772, 0.002128, 1.474, 1047.
    483.934201, 1.004421, 0.002129, 1.475, 1049.
    483.934375, 0.999890, 0.002129, 1.475, 1053.
    483.934550, 0.992159, 0.002126, 1.475, 1067.
    483.934724, 0.999383, 0.002147, 1.476, 1064.
    483.934898, 0.997122, 0.002141, 1.476, 1068.
    483.935074, 1.001672, 0.002143, 1.476, 1074.
    483.935247, 0.999056, 0.002139, 1.477, 1076.
    483.935421, 0.998853, 0.002135, 1.477, 1076.
    483.935602, 0.996900, 0.002138, 1.477, 1076.
    483.935776, 1.002719, 0.002138, 1.478, 1074.
    483.935951, 1.006166, 0.002146, 1.478, 1069.
    483.936125, 0.995825, 0.002137, 1.478, 1071.
    483.936300, 1.000078, 0.002141, 1.479, 1075.
    483.936473, 1.001058, 0.002145, 1.479, 1084.
    483.936647, 0.996346, 0.002148, 1.479, 1095.
    483.936821, 1.007710, 0.002171, 1.480, 1098.
    483.936996, 1.001230, 0.002172, 1.480, 1106.
    483.937170, 1.000164, 0.002170, 1.480, 1110.
    483.937344, 0.996691, 0.002176, 1.481, 1127.
    483.937519, 1.002896, 0.002185, 1.481, 1131.
    483.937694, 1.001167, 0.002169, 1.481, 1135.
    483.937869, 0.999170, 0.002165, 1.481, 1133.
    483.938043, 1.003426, 0.002165, 1.482, 1128.
    483.938217, 1.002681, 0.002157, 1.482, 1122.
    483.938392, 1.000319, 0.002147, 1.482, 1125.
    483.938568, 0.998123, 0.002140, 1.483, 1126.
    483.938741, 0.998770, 0.002153, 1.483, 1127.
    483.938915, 0.997828, 0.002183, 1.483, 1129.
    483.939089, 0.994243, 0.002151, 1.484, 1138.
    483.939262, 1.000188, 0.002166, 1.484, 1145.
    483.939436, 1.001715, 0.002175, 1.484, 1144.
    483.939610, 1.002159, 0.002173, 1.485, 1149.
    483.939785, 0.995720, 0.002186, 1.485, 1151.
    483.939960, 1.004347, 0.002225, 1.485, 1156.
    483.940134, 1.003066, 0.002230, 1.486, 1160.
    483.940309, 0.999614, 0.002223, 1.486, 1160.
    483.940485, 0.997184, 0.002208, 1.486, 1155.
    483.940658, 1.006902, 0.002202, 1.487, 1154.
    483.940832, 0.996533, 0.002208, 1.487, 1150.
    483.941006, 0.999404, 0.002213, 1.487, 1143.
    483.941179, 0.995344, 0.002165, 1.488, 1148.
    483.941352, 0.997929, 0.002190, 1.488, 1147.
    483.941527, 0.996871, 0.002216, 1.488, 1138.
    483.941700, 1.003625, 0.002218, 1.488, 1128.
    483.941873, 0.995657, 0.002244, 1.489, 1133.
    483.942047, 1.008614, 0.002391, 1.489, 1134.
    483.942220, 1.010852, 0.002295, 1.489, 1139.
    483.942395, 1.006333, 0.002300, 1.490, 1147.
    483.942570, 1.002167, 0.002208, 1.490, 1141.
    483.942744, 0.996418, 0.002179, 1.490, 1139.
    483.942919, 1.002927, 0.002178, 1.491, 1132.
    483.943092, 1.008864, 0.002197, 1.491, 1130.
    483.943268, 0.997576, 0.002192, 1.491, 1139.
    483.943442, 1.002882, 0.002242, 1.492, 1154.
    483.943617, 1.002669, 0.002198, 1.492, 1158.
    483.943793, 0.991202, 0.002175, 1.492, 1156.
    483.943966, 0.998891, 0.002179, 1.493, 1154.
    483.944140, 0.996968, 0.002190, 1.493, 1151.
    483.944314, 1.002872, 0.002192, 1.493, 1139.
    483.944487, 0.996576, 0.002154, 1.494, 1129.
    483.944660, 1.001878, 0.002160, 1.494, 1115.
    483.944835, 0.999977, 0.002157, 1.494, 1099.
    483.945009, 0.994616, 0.002127, 1.494, 1087.
    483.945183, 1.003956, 0.002133, 1.495, 1080.
    483.945356, 0.999945, 0.002122, 1.495, 1077.
    483.945532, 0.995145, 0.002128, 1.495, 1079.
    483.945706, 1.005539, 0.002132, 1.496, 1087.
    483.945879, 0.994774, 0.002135, 1.496, 1084.
    483.946053, 1.003024, 0.002146, 1.496, 1080.
    483.946228, 0.999155, 0.002119, 1.497, 1072.
    483.946404, 1.006180, 0.002133, 1.497, 1070.
    483.946579, 0.998903, 0.002133, 1.497, 1065.
    483.946753, 0.998924, 0.002145, 1.498, 1052.
    483.946926, 0.995909, 0.002130, 1.498, 1039.
    483.947101, 1.004816, 0.002179, 1.498, 1042.
    483.947277, 1.004171, 0.002191, 1.499, 1036.
    483.947453, 1.005134, 0.002132, 1.499, 1016.
    483.947628, 1.003893, 0.002109, 1.499, 1015.
    483.947802, 0.997742, 0.002099, 1.500, 1007.
    483.947976, 1.004702, 0.002092, 1.500,  980.
    483.948153, 1.001187, 0.002110, 1.500,  978.
    483.948328, 0.998134, 0.002099, 1.500,  963.
    483.948503, 0.997468, 0.002084, 1.501,  957.
    483.948678, 1.005502, 0.002089, 1.501,  947.
    483.948851, 0.995020, 0.002074, 1.501,  939.
    483.949027, 1.000239, 0.002059, 1.502,  937.
    483.949201, 0.999281, 0.002073, 1.502,  935.
    483.949375, 1.007997, 0.002082, 1.502,  939.
    483.949549, 1.002009, 0.002069, 1.503,  944.
    483.949725, 1.006378, 0.002072, 1.503,  945.
    483.949900, 1.009651, 0.002085, 1.503,  953.
    483.950074, 1.000907, 0.002073, 1.504,  957.
    483.950247, 1.000175, 0.002074, 1.504,  964.
    483.950421, 1.001097, 0.002076, 1.504,  965.
    483.950597, 0.999581, 0.002073, 1.505,  974.
    483.950770, 0.995971, 0.002082, 1.505,  979.
    483.950945, 1.000647, 0.002088, 1.505,  987.
    483.951120, 1.005324, 0.002090, 1.505,  988.
    483.951294, 1.001146, 0.002092, 1.506, 1003.
    483.951469, 1.001177, 0.002097, 1.506, 1004.
    483.951644, 0.998078, 0.002108, 1.506, 1012.
    483.951819, 0.999736, 0.002109, 1.507, 1023.
    483.951994, 1.002598, 0.002122, 1.507, 1037.
    483.952170, 1.008603, 0.002145, 1.507, 1047.
    483.952345, 1.003615, 0.002139, 1.508, 1059.
    483.952519, 0.995614, 0.002145, 1.508, 1064.
    483.952695, 0.995264, 0.002132, 1.508, 1072.
    483.952867, 0.990834, 0.002130, 1.509, 1073.
    483.953043, 0.994757, 0.002125, 1.509, 1069.
    483.953216, 0.997864, 0.002163, 1.509, 1071.
    483.953391, 1.002125, 0.002154, 1.509, 1072.
    483.953565, 0.997804, 0.002149, 1.510, 1062.
    483.953741, 1.003068, 0.002150, 1.510, 1062.
    483.953916, 1.004050, 0.002144, 1.510, 1074.
    483.954092, 1.002788, 0.002136, 1.511, 1072.
    483.954265, 0.993014, 0.002136, 1.511, 1080.
    483.954440, 0.991839, 0.002141, 1.511, 1083.
    483.954615, 1.001689, 0.002157, 1.512, 1088.
    483.954789, 1.007441, 0.002169, 1.512, 1097.
    483.954965, 1.004169, 0.002165, 1.512, 1100.
    483.955140, 0.995662, 0.002170, 1.513, 1108.
    483.955314, 0.995702, 0.002157, 1.513, 1117.
    483.955488, 0.997802, 0.002149, 1.513, 1113.
    483.955664, 0.995649, 0.002184, 1.514, 1114.
    483.955838, 1.012806, 0.002188, 1.514, 1114.
    483.956013, 1.004351, 0.002182, 1.514, 1118.
    483.956187, 1.001788, 0.002167, 1.514, 1124.
    483.956363, 0.996215, 0.002157, 1.515, 1129.
    483.956538, 1.004294, 0.002167, 1.515, 1133.
    483.956711, 0.993281, 0.002169, 1.515, 1142.
    483.956887, 0.998701, 0.002174, 1.516, 1146.
    483.957060, 0.994407, 0.002169, 1.516, 1153.
    483.957233, 1.004813, 0.002193, 1.516, 1159.
    483.957407, 0.998949, 0.002189, 1.517, 1159.
    483.957582, 1.003506, 0.002197, 1.517, 1159.
    483.957757, 1.004759, 0.002202, 1.517, 1154.
    483.957930, 0.994792, 0.002190, 1.518, 1156.
    483.958104, 1.000700, 0.002198, 1.518, 1152.
    483.958277, 0.998130, 0.002193, 1.518, 1154.
    483.958452, 0.997127, 0.002198, 1.518, 1151.
    483.958626, 1.008429, 0.002215, 1.519, 1148.
    483.958800, 1.005361, 0.002216, 1.519, 1148.
    483.958973, 1.002588, 0.002203, 1.519, 1153.
    483.959145, 1.004940, 0.002192, 1.520, 1152.
    483.959319, 0.996224, 0.002196, 1.520, 1163.
    483.959491, 0.994177, 0.002169, 1.520, 1173.
    483.959666, 0.996905, 0.002178, 1.521, 1184.
    483.959838, 0.996706, 0.002188, 1.521, 1194.
    483.960013, 0.995478, 0.002212, 1.521, 1202.
    483.960186, 1.009466, 0.002211, 1.521, 1205.
    483.960359, 1.000849, 0.002191, 1.522, 1211.
    483.960532, 1.000544, 0.002249, 1.522, 1215.
    483.960708, 1.004341, 0.002233, 1.522, 1216.
    483.960881, 1.002803, 0.002194, 1.523, 1215.
    483.961055, 1.000613, 0.002186, 1.523, 1215.
    483.961229, 1.000375, 0.002187, 1.523, 1210.
    483.961403, 0.994324, 0.002176, 1.524, 1205.
    483.961577, 0.999540, 0.002196, 1.524, 1201.
    483.961751, 1.003072, 0.002215, 1.524, 1197.
    483.961927, 1.003657, 0.002244, 1.524, 1191.
    483.962101, 1.008180, 0.002228, 1.525, 1191.
    483.962276, 1.008395, 0.002236, 1.525, 1203.
    483.962450, 0.997996, 0.002229, 1.525, 1200.
    483.962624, 0.995157, 0.002215, 1.526, 1209.
    483.962799, 0.995889, 0.002213, 1.526, 1204.
    483.962973, 1.002666, 0.002247, 1.526, 1213.
    483.963146, 0.995059, 0.002249, 1.527, 1234.
    483.963318, 0.997342, 0.002263, 1.527, 1243.
    483.963492, 1.008717, 0.002284, 1.527, 1247.
    483.963670, 1.008504, 0.002288, 1.527, 1259.
    483.963844, 1.008344, 0.002289, 1.528, 1263.
    483.964018, 0.995456, 0.002265, 1.528, 1265.
    483.964196, 1.002301, 0.002288, 1.528, 1265.
    483.964369, 0.995020, 0.002263, 1.529, 1269.
    483.964544, 0.994846, 0.002280, 1.529, 1274.
    483.964717, 0.997097, 0.002284, 1.529, 1269.
    483.964892, 1.001755, 0.002294, 1.530, 1276.
    483.965065, 1.003426, 0.002287, 1.530, 1270.
    483.965239, 0.997962, 0.002276, 1.530, 1288.
    483.965413, 0.995999, 0.002282, 1.530, 1299.
    483.965588, 1.003582, 0.002298, 1.531, 1309.
    483.965763, 1.000531, 0.002311, 1.531, 1315.
    483.965939, 1.000011, 0.002298, 1.531, 1323.
    483.966114, 1.004058, 0.002305, 1.532, 1318.
    483.966289, 0.993138, 0.002282, 1.532, 1325.
    483.966465, 0.999076, 0.002300, 1.532, 1317.
    483.966638, 1.001669, 0.002303, 1.533, 1316.
    483.966815, 0.999144, 0.002298, 1.533, 1314.
    483.966991, 1.004708, 0.002297, 1.533, 1310.
    483.967167, 1.001240, 0.002307, 1.533, 1310.
    483.967340, 0.997270, 0.002296, 1.534, 1301.
    483.967515, 1.003446, 0.002296, 1.534, 1301.
    483.967691, 0.998521, 0.002291, 1.534, 1297.
    483.967864, 1.002329, 0.002287, 1.535, 1298.
    483.968039, 0.997008, 0.002266, 1.535, 1292.
    483.968214, 0.994663, 0.002256, 1.535, 1286.
    483.968387, 0.994849, 0.002246, 1.535, 1281.
    483.968561, 0.992439, 0.002219, 1.536, 1264.
    483.968737, 1.003852, 0.002209, 1.536, 1257.
    483.968911, 0.998485, 0.002205, 1.536, 1241.
    483.969088, 0.996356, 0.002240, 1.537, 1228.
    483.969262, 0.995075, 0.002176, 1.537, 1209.
    483.969609, 1.004382, 0.002154, 1.538, 1169.
    483.969783, 1.005331, 0.002155, 1.538, 1149.
    483.969960, 0.998490, 0.002133, 1.538, 1132.
    483.970136, 1.000246, 0.002155, 1.538, 1119.
    483.970311, 0.995364, 0.002176, 1.539, 1101.
    483.970486, 0.997900, 0.002123, 1.539, 1094.
    483.970660, 1.000348, 0.002156, 1.539, 1084.
    483.970834, 1.007653, 0.002184, 1.540, 1078.
    483.971009, 0.996684, 0.002139, 1.540, 1073.
    483.971183, 1.001165, 0.002140, 1.540, 1074.
    483.971358, 1.000584, 0.002157, 1.540, 1072.
    483.971534, 1.009947, 0.002174, 1.541, 1082.
    483.971707, 0.996117, 0.002142, 1.541, 1084.
    483.971884, 0.998569, 0.002180, 1.541, 1092.
    483.972058, 1.000524, 0.002179, 1.542, 1096.
    483.972234, 1.003671, 0.002181, 1.542, 1102.
    483.972407, 1.002021, 0.002169, 1.542, 1108.
    483.972581, 1.000978, 0.002198, 1.543, 1106.
    483.972756, 1.005716, 0.002180, 1.543, 1113.
    483.972930, 1.010307, 0.002203, 1.543, 1118.
    483.973106, 1.002660, 0.002187, 1.543, 1128.
    483.973281, 1.001547, 0.002202, 1.544, 1127.
    483.973454, 0.997358, 0.002195, 1.544, 1135.
    483.973627, 0.999918, 0.002207, 1.544, 1138.
    483.973801, 0.998756, 0.002197, 1.545, 1143.
    483.973976, 0.995692, 0.002217, 1.545, 1154.
    483.974150, 1.002987, 0.002240, 1.545, 1168.
    483.974324, 0.994796, 0.002225, 1.545, 1172.
    483.974497, 1.000250, 0.002233, 1.546, 1185.
    483.974669, 0.998397, 0.002244, 1.546, 1196.
    483.974844, 0.996619, 0.002228, 1.546, 1199.
    483.975017, 1.004959, 0.002236, 1.547, 1206.
    483.975194, 0.999832, 0.002231, 1.547, 1213.
    483.975368, 1.005714, 0.002251, 1.547, 1203.
    483.975545, 1.004256, 0.002242, 1.547, 1191.
    483.975720, 0.996748, 0.002226, 1.548, 1180.
    483.975895, 1.000504, 0.002213, 1.548, 1166.
    483.976069, 1.000440, 0.002181, 1.548, 1141.
    483.976245, 0.998561, 0.002177, 1.549, 1110.
    483.976419, 1.001146, 0.002157, 1.549, 1086.
    483.976592, 0.999108, 0.002151, 1.549, 1066.
    483.976765, 0.998531, 0.002122, 1.549, 1041.
    483.976939, 1.000800, 0.002112, 1.550, 1021.
    483.977112, 1.001460, 0.002105, 1.550,  997.
    483.977286, 1.004063, 0.002097, 1.550,  974.
    483.977460, 0.998564, 0.002100, 1.551,  961.
    483.977633, 0.999884, 0.002105, 1.551,  951.
    483.977807, 0.994450, 0.002099, 1.551,  943.
    483.977981, 0.994913, 0.002071, 1.551,  939.
    483.978153, 1.005467, 0.002059, 1.552,  931.
    483.978327, 1.006180, 0.002048, 1.552,  929.
    483.978502, 1.003737, 0.002085, 1.552,  930.
    483.978676, 0.992112, 0.002095, 1.552,  939.
    483.978849, 0.995504, 0.002110, 1.553,  945.
    483.979022, 0.996937, 0.002095, 1.553,  945.
    483.979194, 1.010162, 0.002086, 1.553,  952.
    483.979369, 1.003693, 0.002069, 1.554,  951.
    483.979544, 1.001352, 0.002078, 1.554,  953.
    483.979717, 0.999394, 0.002083, 1.554,  947.
    483.979890, 0.998679, 0.002088, 1.554,  947.
    483.980063, 0.998827, 0.002086, 1.555,  940.
    483.980237, 0.990669, 0.002088, 1.555,  934.
    483.980411, 0.998673, 0.002100, 1.555,  933.
    483.980587, 0.993569, 0.002080, 1.556,  935.
