BJD,FLUX,ERRFLUX,AIRMASS,SKY
    568.080797, 0.995053, 0.002195, 1.480,  371.
    568.080879, 1.002103, 0.002231, 1.480,  371.
    568.080967, 0.997763, 0.002154, 1.480,  370.
    568.081052, 1.004380, 0.002172, 1.480,  371.
    568.081137, 0.999531, 0.002179, 1.480,  369.
    568.081221, 0.998914, 0.002241, 1.480,  370.
    568.081304, 1.004457, 0.002208, 1.480,  371.
    568.081387, 1.005680, 0.002188, 1.480,  368.
    568.081471, 1.003058, 0.002172, 1.480,  371.
    568.081558, 0.995511, 0.002229, 1.480,  376.
    568.081641, 0.996459, 0.002182, 1.480,  374.
    568.081724, 1.001544, 0.002183, 1.480,  375.
    568.081810, 0.997020, 0.002166, 1.480,  375.
    568.081895, 0.996863, 0.002177, 1.480,  374.
    568.081982, 1.001278, 0.002170, 1.481,  372.
    568.082069, 1.001077, 0.002193, 1.481,  372.
    568.082154, 0.999091, 0.002190, 1.481,  373.
    568.082241, 0.993644, 0.002160, 1.481,  374.
    568.082325, 0.993040, 0.002175, 1.481,  375.
    568.082412, 1.005769, 0.002180, 1.481,  371.
    568.082498, 1.001354, 0.002226, 1.481,  372.
    568.082585, 1.003555, 0.002196, 1.481,  371.
    568.082670, 0.996272, 0.002160, 1.481,  372.
    568.082758, 0.994161, 0.002189, 1.481,  371.
    568.082847, 0.993421, 0.002162, 1.481,  373.
    568.082932, 0.994283, 0.002170, 1.481,  371.
    568.083019, 0.994833, 0.002167, 1.481,  370.
    568.083105, 0.992131, 0.002164, 1.481,  372.
    568.083188, 1.006172, 0.002180, 1.481,  370.
    568.083273, 1.007883, 0.002182, 1.481,  371.
    568.083357, 1.000446, 0.002190, 1.481,  371.
    568.083440, 1.005078, 0.002219, 1.481,  371.
    568.083523, 0.996742, 0.002186, 1.482,  370.
    568.083606, 0.995419, 0.002178, 1.482,  373.
    568.083690, 1.001668, 0.002191, 1.482,  371.
    568.083773, 0.995177, 0.002178, 1.482,  371.
    568.083859, 0.996449, 0.002213, 1.482,  372.
    568.083944, 1.002923, 0.002194, 1.482,  371.
    568.084027, 1.005727, 0.002220, 1.482,  371.
    568.084112, 0.995980, 0.002178, 1.482,  373.
    568.084195, 0.994159, 0.002235, 1.482,  371.
    568.084278, 1.003272, 0.002217, 1.482,  371.
    568.084361, 1.002073, 0.002170, 1.482,  371.
    568.084445, 1.000307, 0.002179, 1.482,  369.
    568.084530, 0.998525, 0.002174, 1.482,  369.
    568.084614, 0.990318, 0.002170, 1.482,  371.
    568.084699, 0.995496, 0.002168, 1.482,  367.
    568.084781, 0.999115, 0.002171, 1.482,  369.
    568.084866, 1.003492, 0.002191, 1.482,  370.
    568.084949, 1.003396, 0.002202, 1.482,  370.
    568.085032, 1.000324, 0.002208, 1.482,  369.
    568.085116, 0.997137, 0.002209, 1.483,  372.
    568.085200, 1.008758, 0.002200, 1.483,  372.
    568.085284, 0.999811, 0.002260, 1.483,  368.
    568.085367, 0.999368, 0.002179, 1.483,  371.
    568.085451, 0.993255, 0.002209, 1.483,  370.
    568.085534, 0.995274, 0.002172, 1.483,  370.
    568.085618, 0.999278, 0.002199, 1.483,  372.
    568.085701, 1.000420, 0.002178, 1.483,  371.
    568.085786, 0.998076, 0.002217, 1.483,  369.
    568.085869, 1.000162, 0.002169, 1.483,  367.
    568.085954, 1.000391, 0.002175, 1.483,  372.
    568.086038, 0.997395, 0.002187, 1.483,  370.
    568.086122, 0.994516, 0.002168, 1.483,  370.
    568.086209, 0.988065, 0.002182, 1.483,  369.
    568.086295, 1.000377, 0.002181, 1.483,  370.
    568.086379, 1.000016, 0.002181, 1.483,  368.
    568.086468, 0.991046, 0.002171, 1.483,  370.
    568.086555, 0.999272, 0.002180, 1.483,  369.
    568.086639, 1.012838, 0.002255, 1.483,  371.
    568.086723, 0.996927, 0.002173, 1.483,  367.
    568.086806, 1.001298, 0.002201, 1.484,  369.
    568.086888, 1.007768, 0.002194, 1.484,  369.
    568.086971, 1.004398, 0.002181, 1.484,  366.
    568.087055, 1.002964, 0.002172, 1.484,  368.
    568.087143, 0.994497, 0.002164, 1.484,  366.
    568.087231, 1.004576, 0.002179, 1.484,  366.
    568.087320, 1.000897, 0.002169, 1.484,  366.
    568.087407, 1.000591, 0.002174, 1.484,  367.
    568.087495, 0.999494, 0.002168, 1.484,  368.
    568.087667, 0.989923, 0.002196, 1.484,  367.
    568.087750, 1.001113, 0.002201, 1.484,  364.
    568.087833, 1.003913, 0.002171, 1.484,  363.
    568.087918, 1.003798, 0.002216, 1.484,  366.
    568.088001, 0.999308, 0.002166, 1.484,  362.
    568.088085, 1.005947, 0.002177, 1.484,  365.
    568.088170, 1.004528, 0.002170, 1.484,  366.
    568.088252, 1.002139, 0.002186, 1.484,  363.
    568.088335, 1.004016, 0.002164, 1.484,  365.
    568.088419, 1.000024, 0.002154, 1.484,  366.
    568.088504, 1.008399, 0.002177, 1.485,  364.
    568.088589, 0.996965, 0.002230, 1.485,  364.
    568.088673, 1.001904, 0.002176, 1.485,  364.
    568.088757, 0.997066, 0.002163, 1.485,  365.
    568.088841, 1.001225, 0.002175, 1.485,  366.
    568.088925, 0.992580, 0.002181, 1.485,  365.
    568.089008, 1.002025, 0.002180, 1.485,  365.
    568.089092, 1.000716, 0.002167, 1.485,  365.
    568.089175, 1.008675, 0.002218, 1.485,  367.
    568.089260, 0.998807, 0.002168, 1.485,  364.
    568.089343, 1.001822, 0.002207, 1.485,  368.
    568.089426, 0.996137, 0.002189, 1.485,  367.
    568.089509, 0.995955, 0.002180, 1.485,  369.
    568.089593, 0.998939, 0.002176, 1.485,  366.
    568.089677, 1.004524, 0.002181, 1.485,  367.
    568.089761, 1.001897, 0.002191, 1.485,  369.
    568.089846, 1.000000, 0.002173, 1.485,  365.
    568.089929, 0.999329, 0.002186, 1.485,  364.
    568.090013, 1.002345, 0.002193, 1.485,  366.
    568.090097, 0.999291, 0.002179, 1.485,  365.
    568.090183, 1.013525, 0.002209, 1.485,  366.
    568.090269, 0.990430, 0.002261, 1.486,  366.
    568.090355, 1.005326, 0.002185, 1.486,  363.
    568.090442, 1.002354, 0.002183, 1.486,  365.
    568.090530, 1.006149, 0.002180, 1.486,  365.
    568.090616, 1.001042, 0.002205, 1.486,  365.
    568.090701, 1.008451, 0.002196, 1.486,  364.
    568.090788, 1.004376, 0.002181, 1.486,  363.
    568.090872, 1.001607, 0.002168, 1.486,  364.
    568.090956, 1.003022, 0.002176, 1.486,  362.
    568.091125, 0.994461, 0.002161, 1.486,  362.
    568.091209, 1.006159, 0.002225, 1.486,  362.
    568.091293, 1.007021, 0.002176, 1.486,  359.
    568.091377, 1.001590, 0.002160, 1.486,  361.
    568.091462, 1.004647, 0.002172, 1.486,  358.
    568.091545, 1.001381, 0.002192, 1.486,  359.
    568.091628, 1.009004, 0.002186, 1.486,  360.
    568.091712, 0.996954, 0.002165, 1.486,  358.
    568.091795, 1.000036, 0.002152, 1.486,  360.
    568.091880, 1.000490, 0.002152, 1.486,  358.
    568.091963, 1.002279, 0.002178, 1.486,  359.
    568.092045, 1.003150, 0.002166, 1.487,  357.
    568.092129, 0.999943, 0.002168, 1.487,  358.
    568.092212, 1.002260, 0.002192, 1.487,  355.
    568.092296, 0.998004, 0.002145, 1.487,  358.
    568.092379, 1.005070, 0.002175, 1.487,  357.
    568.092462, 0.998143, 0.002163, 1.487,  360.
    568.092546, 0.997072, 0.002165, 1.487,  358.
    568.092629, 0.999786, 0.002158, 1.487,  357.
    568.092714, 1.010382, 0.002162, 1.487,  360.
    568.092797, 1.008562, 0.002166, 1.487,  357.
    568.092880, 1.006435, 0.002182, 1.487,  359.
    568.092964, 1.002992, 0.002161, 1.487,  356.
    568.093049, 1.006381, 0.002169, 1.487,  358.
    568.093133, 1.004930, 0.002166, 1.487,  359.
    568.093216, 1.007234, 0.002170, 1.487,  359.
    568.093300, 0.997043, 0.002145, 1.487,  359.
    568.093384, 0.994083, 0.002188, 1.487,  359.
    568.093467, 1.002863, 0.002179, 1.487,  354.
    568.093551, 0.992134, 0.002201, 1.487,  359.
    568.093635, 1.003081, 0.002189, 1.487,  357.
    568.093718, 1.002717, 0.002179, 1.487,  358.
    568.093804, 0.990818, 0.002157, 1.487,  358.
    568.093889, 1.009370, 0.002190, 1.487,  356.
    568.093973, 0.999552, 0.002194, 1.488,  358.
    568.094055, 1.005677, 0.002227, 1.488,  358.
    568.094140, 1.006525, 0.002194, 1.488,  358.
    568.094223, 0.997634, 0.002194, 1.488,  359.
    568.094308, 0.997044, 0.002176, 1.488,  357.
    568.094392, 1.012259, 0.002223, 1.488,  356.
    568.094474, 1.007263, 0.002213, 1.488,  353.
    568.094558, 1.000492, 0.002169, 1.488,  355.
    568.094640, 1.004122, 0.002184, 1.488,  354.
    568.094723, 0.986609, 0.002191, 1.488,  355.
    568.094806, 0.996019, 0.002194, 1.488,  356.
    568.094890, 1.002574, 0.002163, 1.488,  356.
    568.094974, 0.996533, 0.002176, 1.488,  354.
    568.095058, 1.002172, 0.002172, 1.488,  354.
    568.095141, 1.005155, 0.002175, 1.488,  356.
    568.095224, 0.994631, 0.002175, 1.488,  354.
    568.095307, 1.010140, 0.002180, 1.488,  355.
    568.095391, 1.005021, 0.002178, 1.488,  351.
    568.095559, 1.001244, 0.002173, 1.488,  353.
    568.095643, 0.998550, 0.002179, 1.488,  354.
    568.095727, 1.005531, 0.002176, 1.488,  352.
    568.095811, 1.007233, 0.002204, 1.488,  353.
    568.095894, 1.000503, 0.002159, 1.489,  352.
    568.095978, 1.000916, 0.002173, 1.489,  353.
    568.096061, 1.001262, 0.002161, 1.489,  352.
    568.096144, 0.996834, 0.002168, 1.489,  352.
    568.096228, 0.991810, 0.002180, 1.489,  352.
    568.096312, 1.000837, 0.002195, 1.489,  354.
    568.096395, 1.002884, 0.002200, 1.489,  353.
    568.096480, 0.997972, 0.002155, 1.489,  352.
    568.096565, 0.997768, 0.002181, 1.489,  352.
    568.096648, 1.002243, 0.002179, 1.489,  350.
    568.096734, 1.007818, 0.002173, 1.489,  354.
    568.096818, 1.006998, 0.002167, 1.489,  352.
    568.096902, 0.995453, 0.002166, 1.489,  353.
    568.096988, 0.998354, 0.002188, 1.489,  352.
    568.097070, 0.988429, 0.002143, 1.489,  353.
    568.097155, 0.998565, 0.002166, 1.489,  352.
    568.097238, 1.008541, 0.002181, 1.489,  354.
    568.097322, 0.994616, 0.002164, 1.489,  349.
    568.097405, 0.993702, 0.002150, 1.489,  350.
    568.097490, 0.993292, 0.002170, 1.489,  354.
    568.097574, 1.008512, 0.002190, 1.489,  353.
    568.097658, 1.000330, 0.002171, 1.489,  354.
    568.097742, 1.005776, 0.002170, 1.489,  354.
    568.097827, 1.012481, 0.002198, 1.489,  354.
    568.097910, 0.990485, 0.002168, 1.489,  355.
    568.097994, 1.001619, 0.002171, 1.490,  352.
    568.098077, 1.000521, 0.002207, 1.490,  354.
    568.098160, 0.992127, 0.002162, 1.490,  353.
    568.098244, 1.000311, 0.002196, 1.490,  352.
    568.098328, 0.997877, 0.002177, 1.490,  351.
    568.098411, 0.996937, 0.002177, 1.490,  354.
    568.098495, 1.001136, 0.002179, 1.490,  354.
    568.098580, 0.993824, 0.002164, 1.490,  354.
    568.098665, 0.993764, 0.002168, 1.490,  353.
    568.098748, 1.009868, 0.002225, 1.490,  354.
    568.098831, 0.998209, 0.002215, 1.490,  355.
    568.098916, 0.993925, 0.002160, 1.490,  351.
    568.099001, 0.996501, 0.002162, 1.490,  354.
    568.099086, 0.997675, 0.002167, 1.490,  354.
    568.099171, 1.007313, 0.002227, 1.490,  354.
    568.099254, 0.990825, 0.002169, 1.490,  355.
    568.099339, 1.005930, 0.002285, 1.490,  353.
    568.099422, 0.995822, 0.002179, 1.490,  352.
    568.099592, 0.998970, 0.002169, 1.490,  353.
    568.099677, 1.004322, 0.002224, 1.490,  355.
    568.099762, 0.998826, 0.002185, 1.490,  351.
    568.099844, 0.998844, 0.002198, 1.490,  353.
    568.099929, 0.996864, 0.002185, 1.490,  352.
    568.100014, 1.002354, 0.002207, 1.490,  354.
    568.100099, 0.996074, 0.002235, 1.490,  355.
    568.100183, 1.001549, 0.002178, 1.491,  353.
    568.100267, 0.998236, 0.002176, 1.491,  355.
    568.100350, 1.002410, 0.002190, 1.491,  353.
    568.100433, 0.996865, 0.002226, 1.491,  354.
    568.100517, 0.993528, 0.002187, 1.491,  354.
    568.100599, 1.000487, 0.002212, 1.491,  355.
    568.100683, 0.994314, 0.002214, 1.491,  355.
    568.100765, 0.987278, 0.002171, 1.491,  356.
    568.100849, 0.999257, 0.002194, 1.491,  354.
    568.100932, 1.006855, 0.002249, 1.491,  352.
    568.101015, 0.996168, 0.002189, 1.491,  354.
    568.101100, 1.003477, 0.002214, 1.491,  354.
    568.101183, 1.008330, 0.002236, 1.491,  356.
    568.101266, 1.001299, 0.002172, 1.491,  353.
    568.101350, 0.996582, 0.002207, 1.491,  354.
    568.101434, 1.001137, 0.002296, 1.491,  355.
    568.101518, 1.011803, 0.002239, 1.491,  353.
    568.101601, 1.007757, 0.002289, 1.491,  356.
    568.101685, 0.992110, 0.002187, 1.491,  355.
    568.101853, 0.993859, 0.002241, 1.491,  352.
    568.101937, 1.009901, 0.002235, 1.491,  355.
    568.102020, 1.003911, 0.002205, 1.491,  354.
    568.102103, 1.001726, 0.002203, 1.491,  357.
    568.102187, 1.005906, 0.002263, 1.491,  355.
    568.102269, 1.006785, 0.002225, 1.491,  354.
    568.102353, 0.998289, 0.002196, 1.491,  354.
    568.102438, 0.998603, 0.002180, 1.491,  353.
    568.102522, 0.996955, 0.002203, 1.492,  356.
    568.102606, 0.999236, 0.002191, 1.492,  354.
    568.102690, 1.016357, 0.002237, 1.492,  352.
    568.102773, 1.008129, 0.002191, 1.492,  353.
    568.102857, 0.994678, 0.002199, 1.492,  351.
    568.102941, 1.005050, 0.002230, 1.492,  351.
    568.103025, 0.986787, 0.002157, 1.492,  348.
    568.103108, 0.992054, 0.002169, 1.492,  351.
    568.103190, 0.999574, 0.002169, 1.492,  350.
    568.103273, 0.998211, 0.002211, 1.492,  349.
    568.103356, 1.001823, 0.002185, 1.492,  349.
    568.103439, 1.005420, 0.002176, 1.492,  349.
    568.103525, 1.001851, 0.002185, 1.492,  349.
    568.103610, 1.009333, 0.002251, 1.492,  350.
    568.103693, 1.003081, 0.002171, 1.492,  349.
    568.103778, 1.000701, 0.002176, 1.492,  348.
    568.103863, 0.989591, 0.002157, 1.492,  346.
    568.103948, 1.010396, 0.002177, 1.492,  348.
    568.104031, 0.994893, 0.002203, 1.492,  346.
    568.104120, 0.997601, 0.002204, 1.492,  348.
    568.104203, 0.989929, 0.002209, 1.492,  348.
    568.104286, 0.995286, 0.002201, 1.492,  349.
    568.104370, 0.987938, 0.002152, 1.492,  346.
    568.104454, 0.997071, 0.002227, 1.492,  345.
    568.104539, 1.010802, 0.002287, 1.492,  348.
    568.104622, 0.999127, 0.002162, 1.492,  349.
    568.104706, 1.000733, 0.002179, 1.492,  344.
    568.104792, 1.004205, 0.002152, 1.492,  344.
    568.104875, 1.007489, 0.002166, 1.492,  343.
    568.104958, 1.005145, 0.002165, 1.493,  342.
    568.105043, 0.999483, 0.002169, 1.493,  342.
    568.105125, 1.000368, 0.002158, 1.493,  344.
    568.105209, 1.002683, 0.002197, 1.493,  343.
    568.105291, 0.998471, 0.002165, 1.493,  341.
    568.105376, 0.992849, 0.002176, 1.493,  342.
    568.105460, 0.999760, 0.002157, 1.493,  343.
    568.105542, 0.997146, 0.002146, 1.493,  340.
    568.105627, 0.995806, 0.002150, 1.493,  341.
    568.105710, 1.000663, 0.002176, 1.493,  340.
    568.105794, 1.004605, 0.002170, 1.493,  341.
    568.105877, 0.999367, 0.002149, 1.493,  339.
    568.105960, 1.002261, 0.002158, 1.493,  339.
    568.106043, 1.000108, 0.002150, 1.493,  340.
    568.106128, 0.992736, 0.002145, 1.493,  342.
    568.106213, 1.015906, 0.002182, 1.493,  338.
    568.106296, 0.999963, 0.002196, 1.493,  338.
    568.106378, 1.007177, 0.002152, 1.493,  338.
    568.106462, 1.002301, 0.002153, 1.493,  339.
    568.106546, 0.999715, 0.002157, 1.493,  336.
    568.106631, 0.997743, 0.002173, 1.493,  337.
    568.106716, 1.012532, 0.002152, 1.493,  335.
    568.106800, 0.995279, 0.002119, 1.493,  334.
    568.106884, 1.018048, 0.002329, 1.493,  335.
    568.106968, 0.998637, 0.002133, 1.493,  336.
    568.107053, 1.002344, 0.002161, 1.493,  333.
    568.107136, 1.009450, 0.002149, 1.493,  336.
    568.107219, 0.999524, 0.002124, 1.493,  335.
    568.107304, 0.999336, 0.002115, 1.493,  333.
    568.107389, 1.009400, 0.002172, 1.493,  334.
    568.107476, 1.013722, 0.002183, 1.493,  333.
    568.107559, 1.007415, 0.002144, 1.493,  335.
    568.107643, 0.995778, 0.002130, 1.494,  331.
    568.107727, 1.006015, 0.002148, 1.494,  331.
    568.107810, 0.995060, 0.002154, 1.494,  332.
    568.107894, 0.998189, 0.002131, 1.494,  332.
    568.107977, 1.007674, 0.002165, 1.494,  331.
    568.108060, 1.020251, 0.002176, 1.494,  330.
    568.108146, 1.002734, 0.002153, 1.494,  332.
    568.108229, 0.996295, 0.002114, 1.494,  333.
    568.108314, 0.990213, 0.002104, 1.494,  332.
    568.108398, 0.994831, 0.002115, 1.494,  331.
    568.108480, 0.999614, 0.002151, 1.494,  329.
    568.108564, 0.983423, 0.002123, 1.494,  330.
    568.108649, 1.001112, 0.002148, 1.494,  329.
    568.108732, 0.987220, 0.002242, 1.494,  328.
    568.108815, 0.994496, 0.002117, 1.494,  332.
    568.108900, 0.997652, 0.002135, 1.494,  329.
    568.108984, 0.992667, 0.002129, 1.494,  328.
    568.109068, 0.997060, 0.002105, 1.494,  327.
    568.109153, 0.993775, 0.002096, 1.494,  328.
    568.109236, 1.001071, 0.002110, 1.494,  331.
    568.109321, 0.996507, 0.002101, 1.494,  328.
    568.109406, 0.998417, 0.002110, 1.494,  331.
    568.109490, 1.002854, 0.002104, 1.494,  329.
    568.109574, 0.998606, 0.002097, 1.494,  326.
    568.109658, 1.002804, 0.002153, 1.494,  325.
    568.109743, 0.997916, 0.002110, 1.494,  328.
    568.109825, 0.991656, 0.002106, 1.494,  327.
    568.109908, 0.991775, 0.002111, 1.494,  328.
    568.109993, 1.001007, 0.002156, 1.494,  328.
    568.110075, 1.006627, 0.002125, 1.494,  327.
    568.110159, 0.994170, 0.002082, 1.494,  327.
    568.110243, 1.010224, 0.002148, 1.494,  325.
    568.110326, 1.003549, 0.002103, 1.494,  325.
    568.110410, 1.005990, 0.002122, 1.494,  324.
    568.110495, 1.007248, 0.002132, 1.494,  326.
    568.110579, 0.989769, 0.002088, 1.494,  326.
    568.110662, 1.007690, 0.002114, 1.495,  325.
    568.110746, 1.005779, 0.002118, 1.495,  327.
    568.110829, 0.996699, 0.002126, 1.495,  327.
    568.110912, 1.003509, 0.002105, 1.495,  324.
    568.110997, 1.004090, 0.002091, 1.495,  324.
    568.111081, 0.997186, 0.002102, 1.495,  323.
    568.111165, 0.999395, 0.002105, 1.495,  321.
    568.111248, 1.009556, 0.002107, 1.495,  323.
    568.111331, 1.003309, 0.002116, 1.495,  322.
    568.111416, 1.000953, 0.002088, 1.495,  322.
    568.111498, 0.993846, 0.002111, 1.495,  323.
    568.111581, 1.001942, 0.002108, 1.495,  324.
    568.111665, 1.003908, 0.002105, 1.495,  323.
    568.111749, 1.000707, 0.002098, 1.495,  323.
    568.111832, 0.997741, 0.002133, 1.495,  323.
    568.111915, 1.008770, 0.002117, 1.495,  321.
    568.111999, 0.996068, 0.002107, 1.495,  323.
    568.112081, 1.000755, 0.002099, 1.495,  322.
    568.112166, 1.007396, 0.002185, 1.495,  321.
    568.112250, 1.002707, 0.002102, 1.495,  320.
    568.112333, 1.001119, 0.002103, 1.495,  323.
    568.112418, 1.012406, 0.002111, 1.495,  320.
    568.112503, 1.000643, 0.002090, 1.495,  321.
    568.112588, 0.994472, 0.002129, 1.495,  319.
    568.112671, 1.002099, 0.002154, 1.495,  320.
    568.112755, 1.000077, 0.002119, 1.495,  318.
    568.112839, 1.006023, 0.002137, 1.495,  320.
    568.112926, 1.004248, 0.002145, 1.495,  318.
    568.113009, 0.999725, 0.002132, 1.495,  319.
    568.113092, 1.004039, 0.002128, 1.495,  317.
    568.113175, 1.006619, 0.002091, 1.495,  315.
    568.113258, 0.999727, 0.002099, 1.495,  318.
    568.113342, 0.998549, 0.002107, 1.495,  317.
    568.113426, 1.003837, 0.002201, 1.495,  317.
    568.113509, 0.993434, 0.002127, 1.495,  318.
    568.113592, 1.017486, 0.002104, 1.495,  317.
    568.113676, 1.014039, 0.002158, 1.495,  318.
    568.113759, 1.002194, 0.002117, 1.495,  315.
    568.113843, 1.005863, 0.002092, 1.495,  316.
    568.113928, 0.998846, 0.002082, 1.495,  318.
    568.114012, 1.011798, 0.002117, 1.496,  318.
    568.114095, 1.004331, 0.002160, 1.496,  316.
    568.114177, 1.005995, 0.002080, 1.496,  314.
    568.114260, 0.990404, 0.002102, 1.496,  319.
    568.114343, 0.993820, 0.002057, 1.496,  315.
    568.114430, 0.991187, 0.002066, 1.496,  316.
    568.114516, 0.998728, 0.002095, 1.496,  318.
    568.114598, 0.996550, 0.002071, 1.496,  319.
    568.114681, 1.007135, 0.002122, 1.496,  319.
    568.114767, 1.003831, 0.002071, 1.496,  315.
    568.114857, 1.002900, 0.002076, 1.496,  316.
    568.114948, 1.006893, 0.002150, 1.496,  316.
    568.115034, 0.998708, 0.002114, 1.496,  318.
    568.115124, 0.995101, 0.002114, 1.496,  318.
    568.115208, 0.994581, 0.002147, 1.496,  315.
    568.115291, 1.011580, 0.002156, 1.496,  316.
    568.115374, 1.001055, 0.002169, 1.496,  316.
    568.115457, 1.003411, 0.002134, 1.496,  316.
    568.115540, 1.002271, 0.002084, 1.496,  314.
    568.115623, 1.002952, 0.002081, 1.496,  314.
    568.115709, 0.994029, 0.002083, 1.496,  314.
    568.115793, 1.004154, 0.002076, 1.496,  314.
    568.115961, 0.999682, 0.002088, 1.496,  314.
    568.116044, 0.993917, 0.002167, 1.496,  315.
    568.116126, 0.991040, 0.002133, 1.496,  314.
    568.116208, 1.010813, 0.002070, 1.496,  313.
    568.116292, 1.003096, 0.002094, 1.496,  314.
    568.116376, 0.995772, 0.002077, 1.496,  313.
    568.116459, 0.988899, 0.002064, 1.496,  314.
    568.116543, 1.001218, 0.002059, 1.496,  314.
    568.116628, 0.992109, 0.002059, 1.496,  311.
    568.116711, 1.001448, 0.002061, 1.496,  312.
    568.116795, 1.004342, 0.002075, 1.496,  312.
    568.116879, 1.008014, 0.002108, 1.496,  310.
    568.116963, 0.997081, 0.002041, 1.496,  312.
    568.117046, 1.005297, 0.002077, 1.496,  312.
    568.117129, 0.997834, 0.002072, 1.496,  310.
    568.117213, 0.996892, 0.002055, 1.496,  311.
    568.117295, 1.011760, 0.002116, 1.496,  310.
    568.117379, 0.998745, 0.002093, 1.496,  311.
    568.117463, 0.991101, 0.002053, 1.496,  311.
    568.117549, 0.997717, 0.002078, 1.496,  309.
    568.117631, 1.010120, 0.002075, 1.496,  312.
    568.117714, 0.993430, 0.002056, 1.496,  311.
    568.117798, 0.994844, 0.002070, 1.496,  311.
    568.117882, 1.001912, 0.002072, 1.497,  310.
    568.117965, 1.001960, 0.002090, 1.497,  310.
    568.118048, 1.006041, 0.002051, 1.497,  313.
    568.118131, 1.001070, 0.002063, 1.497,  312.
    568.118214, 0.992142, 0.002069, 1.497,  311.
    568.118297, 0.998460, 0.002048, 1.497,  309.
    568.118380, 1.004917, 0.002073, 1.497,  311.
    568.118463, 0.998398, 0.002046, 1.497,  309.
    568.118549, 1.007460, 0.002062, 1.497,  311.
    568.118634, 1.001691, 0.002042, 1.497,  312.
    568.118717, 1.002005, 0.002063, 1.497,  311.
    568.118800, 1.005352, 0.002076, 1.497,  309.
    568.118885, 0.993072, 0.002056, 1.497,  311.
    568.118967, 1.004439, 0.002100, 1.497,  313.
    568.119050, 1.008711, 0.002073, 1.497,  312.
    568.119138, 1.003775, 0.002053, 1.497,  311.
    568.119222, 0.997419, 0.002041, 1.497,  310.
    568.119308, 0.991572, 0.002033, 1.497,  309.
    568.119396, 1.003071, 0.002042, 1.497,  311.
    568.119480, 1.007185, 0.002051, 1.497,  308.
    568.119567, 1.016355, 0.002059, 1.497,  311.
    568.119652, 1.000763, 0.002051, 1.497,  307.
    568.119739, 0.998175, 0.002039, 1.497,  310.
    568.119825, 1.006833, 0.002048, 1.497,  310.
    568.119911, 1.002252, 0.002042, 1.497,  307.
    568.119999, 1.001974, 0.002065, 1.497,  309.
    568.120086, 0.999103, 0.002040, 1.497,  310.
    568.120172, 0.994841, 0.002040, 1.497,  308.
    568.120259, 1.007801, 0.002052, 1.497,  310.
    568.120345, 0.999757, 0.002045, 1.497,  306.
    568.120432, 0.997477, 0.002051, 1.497,  309.
    568.120519, 0.996283, 0.002038, 1.497,  306.
    568.120606, 1.003902, 0.002052, 1.497,  307.
    568.120691, 1.004387, 0.002050, 1.497,  309.
    568.120779, 0.986954, 0.002028, 1.497,  308.
    568.120865, 1.005801, 0.002043, 1.497,  308.
    568.120953, 0.996667, 0.002040, 1.497,  308.
    568.121040, 0.992820, 0.002030, 1.497,  305.
    568.121127, 0.997613, 0.002042, 1.497,  307.
    568.121216, 1.004184, 0.002055, 1.497,  310.
    568.121302, 0.990466, 0.002023, 1.497,  308.
    568.121390, 0.994531, 0.002043, 1.497,  310.
    568.121476, 1.004567, 0.002039, 1.497,  308.
    568.121564, 1.008485, 0.002050, 1.497,  308.
    568.121649, 1.003440, 0.002041, 1.497,  308.
    568.121737, 1.000659, 0.002036, 1.497,  312.
    568.121824, 1.004431, 0.002044, 1.497,  310.
    568.121911, 1.008242, 0.002048, 1.497,  308.
    568.121997, 0.999987, 0.002038, 1.497,  308.
    568.122089, 0.997827, 0.002035, 1.497,  310.
    568.122172, 1.007066, 0.002046, 1.497,  309.
    568.122256, 0.989432, 0.002025, 1.497,  312.
    568.122339, 1.007167, 0.002047, 1.497,  310.
    568.122424, 0.994573, 0.002032, 1.497,  309.
    568.122508, 0.996959, 0.002036, 1.497,  312.
    568.122590, 1.005976, 0.002047, 1.497,  310.
    568.122676, 0.996138, 0.002037, 1.497,  313.
    568.122761, 1.001999, 0.002047, 1.497,  311.
    568.122844, 1.005445, 0.002052, 1.497,  313.
    568.122931, 1.002530, 0.002049, 1.497,  313.
    568.123014, 0.996821, 0.002046, 1.498,  311.
    568.123097, 0.995362, 0.002043, 1.498,  314.
    568.123182, 1.003311, 0.002053, 1.498,  312.
    568.123265, 1.000637, 0.002054, 1.498,  312.
    568.123349, 0.998279, 0.002048, 1.498,  315.
    568.123433, 1.002558, 0.002056, 1.498,  314.
    568.123516, 1.001894, 0.002051, 1.498,  314.
    568.123599, 1.000221, 0.002048, 1.498,  313.
    568.123682, 0.997233, 0.002047, 1.498,  316.
    568.123765, 0.999555, 0.002050, 1.498,  316.
    568.123859, 1.007496, 0.002060, 1.498,  316.
    568.123952, 0.994524, 0.002045, 1.498,  316.
    568.124044, 0.992574, 0.002043, 1.498,  315.
    568.124130, 1.003453, 0.002057, 1.498,  315.
    568.124220, 0.994330, 0.002047, 1.498,  317.
    568.124305, 0.997899, 0.002051, 1.498,  316.
    568.124393, 0.998232, 0.002052, 1.498,  318.
    568.124476, 0.995947, 0.002050, 1.498,  319.
    568.124559, 0.997674, 0.002052, 1.498,  319.
    568.124642, 0.999469, 0.002054, 1.498,  318.
    568.124726, 1.006335, 0.002060, 1.498,  318.
    568.124810, 1.002015, 0.002064, 1.498,  317.
