BJD,FLUX,ERRFLUX,AIRMASS,SKY
    119.467069, 0.999013, 0.001181, 1.148,  561.
    119.467455, 1.004804, 0.001190, 1.147,  553.
    119.467840, 1.000351, 0.001188, 1.147,  550.
    119.468226, 0.999748, 0.001187, 1.146,  551.
    119.468611, 0.997884, 0.001184, 1.146,  552.
    119.468997, 1.001444, 0.001187, 1.146,  556.
    119.469382, 1.000437, 0.001186, 1.145,  563.
    119.469769, 1.002555, 0.001186, 1.145,  575.
    119.470155, 1.001666, 0.001179, 1.145,  591.
    119.470540, 1.000786, 0.001181, 1.144,  607.
    119.470927, 0.995291, 0.001177, 1.144,  612.
    119.471698, 0.997958, 0.001188, 1.143,  567.
    119.472084, 1.001467, 0.001191, 1.143,  562.
    119.472470, 1.004599, 0.001194, 1.143,  559.
    119.472857, 0.998729, 0.001185, 1.142,  560.
    119.473243, 1.000592, 0.001201, 1.142,  563.
    119.473629, 1.001128, 0.001193, 1.142,  563.
    119.474017, 1.002400, 0.001203, 1.141,  561.
    119.474404, 1.000893, 0.001202, 1.141,  571.
    119.474790, 1.002088, 0.001196, 1.141,  565.
    119.475176, 0.998182, 0.001192, 1.140,  565.
    119.475562, 0.997045, 0.001193, 1.140,  568.
    119.475949, 1.000089, 0.001199, 1.140,  564.
    119.476335, 0.999642, 0.001193, 1.139,  567.
    119.476721, 0.998631, 0.001197, 1.139,  568.
    119.477108, 0.995892, 0.001192, 1.139,  566.
    119.477494, 1.007050, 0.001190, 1.138,  573.
    119.477881, 0.999644, 0.001193, 1.138,  574.
    119.478267, 0.996258, 0.001190, 1.138,  571.
    119.478652, 1.001960, 0.001203, 1.137,  572.
    119.479038, 0.997800, 0.001193, 1.137,  575.
    119.479425, 0.999438, 0.001195, 1.137,  574.
    119.479812, 1.001200, 0.001199, 1.136,  573.
    119.480198, 1.002830, 0.001208, 1.136,  572.
    119.480584, 0.994765, 0.001192, 1.136,  573.
    119.480969, 1.000295, 0.001196, 1.135,  573.
    119.481355, 1.002597, 0.001200, 1.135,  576.
    119.481741, 1.001113, 0.001197, 1.135,  581.
    119.482126, 0.999035, 0.001188, 1.134,  590.
    119.482512, 0.996805, 0.001187, 1.134,  604.
    119.482897, 1.005889, 0.001192, 1.134,  619.
    119.483283, 1.001011, 0.001183, 1.133,  630.
    119.483669, 0.999136, 0.001200, 1.133,  642.
    119.484055, 1.002553, 0.001218, 1.133,  647.
    119.484441, 0.998775, 0.001202, 1.132,  645.
    119.484826, 1.003547, 0.001236, 1.132,  636.
    119.485211, 1.002296, 0.001197, 1.132,  635.
    119.485597, 1.003424, 0.001238, 1.131,  637.
    119.485980, 0.996066, 0.001262, 1.131,  646.
    119.486365, 1.000813, 0.001194, 1.131,  643.
    119.486751, 1.004509, 0.001209, 1.131,  647.
    119.487138, 1.002540, 0.001200, 1.130,  652.
    119.487523, 0.998156, 0.001185, 1.130,  657.
    119.487908, 0.999459, 0.001180, 1.130,  656.
    119.488294, 1.000271, 0.001192, 1.129,  655.
    119.488680, 1.002601, 0.001214, 1.129,  653.
    119.489065, 0.998451, 0.001202, 1.129,  657.
    119.489452, 0.999326, 0.001185, 1.128,  661.
    119.489837, 1.004875, 0.001179, 1.128,  660.
    119.490223, 0.998338, 0.001177, 1.128,  664.
    119.490609, 0.998150, 0.001181, 1.128,  671.
    119.490995, 1.001087, 0.001190, 1.127,  672.
    119.491380, 1.003214, 0.001192, 1.127,  673.
    119.491765, 1.000308, 0.001216, 1.127,  673.
    119.492150, 1.000068, 0.001199, 1.126,  670.
    119.492536, 0.998812, 0.001182, 1.126,  665.
    119.492921, 0.998852, 0.001177, 1.126,  665.
    119.493307, 0.998135, 0.001180, 1.126,  662.
    119.493693, 1.002678, 0.001194, 1.125,  663.
    119.494078, 1.003287, 0.001205, 1.125,  663.
    119.494463, 1.005288, 0.001215, 1.125,  663.
    119.494849, 0.999844, 0.001196, 1.124,  663.
    119.495234, 1.000678, 0.001196, 1.124,  654.
    119.495621, 1.002103, 0.001199, 1.124,  653.
    119.496006, 0.997467, 0.001195, 1.124,  646.
    119.496391, 1.001556, 0.001171, 1.123,  648.
    119.496776, 0.998513, 0.001169, 1.123,  654.
    119.497548, 1.000004, 0.001177, 1.122,  660.
    119.497935, 1.001667, 0.001175, 1.122,  667.
    119.498320, 1.005306, 0.001184, 1.122,  676.
    119.498708, 0.999920, 0.001197, 1.122,  680.
    119.499094, 0.997403, 0.001179, 1.121,  679.
    119.499480, 1.001246, 0.001215, 1.121,  679.
    119.499866, 1.001110, 0.001184, 1.121,  674.
    119.500253, 0.999596, 0.001175, 1.121,  675.
    119.500639, 0.997244, 0.001175, 1.120,  677.
    119.501023, 1.001049, 0.001177, 1.120,  684.
    119.501409, 0.997895, 0.001180, 1.120,  695.
    119.501795, 1.003478, 0.001184, 1.119,  697.
    119.502180, 0.997461, 0.001183, 1.119,  701.
    119.502566, 1.000003, 0.001191, 1.119,  706.
    119.502953, 0.998529, 0.001200, 1.119,  718.
    119.503339, 1.000745, 0.001212, 1.118,  741.
    119.503728, 1.000638, 0.001211, 1.118,  770.
    119.504114, 0.996480, 0.001195, 1.118,  776.
    119.504499, 0.999335, 0.001213, 1.118,  750.
    119.504885, 0.999512, 0.001225, 1.117,  733.
    119.505271, 0.999212, 0.001222, 1.117,  737.
    119.505657, 1.000984, 0.001223, 1.117,  746.
    119.506043, 0.998271, 0.001229, 1.117,  768.
    119.506429, 1.002754, 0.001221, 1.116,  755.
    119.506815, 1.003297, 0.001223, 1.116,  743.
    119.507202, 1.002040, 0.001221, 1.116,  742.
    119.507587, 0.998892, 0.001207, 1.116,  743.
    119.507973, 0.998928, 0.001213, 1.115,  752.
    119.508359, 0.999828, 0.001217, 1.115,  758.
    119.508745, 1.002287, 0.001209, 1.115,  763.
    119.509131, 0.997595, 0.001210, 1.115,  771.
    119.509516, 1.001473, 0.001208, 1.114,  767.
    119.509902, 1.001210, 0.001205, 1.114,  761.
    119.510287, 0.999236, 0.001197, 1.114,  753.
    119.510674, 0.997980, 0.001189, 1.114,  748.
    119.511060, 1.001945, 0.001201, 1.113,  748.
    119.511446, 0.998424, 0.001210, 1.113,  752.
    119.511831, 1.001813, 0.001206, 1.113,  748.
    119.512216, 1.002431, 0.001223, 1.113,  762.
    119.512601, 1.000551, 0.001199, 1.113,  756.
    119.512988, 0.999471, 0.001206, 1.112,  760.
    119.513374, 0.997446, 0.001203, 1.112,  748.
    119.513760, 0.998412, 0.001199, 1.112,  736.
    119.514145, 0.997284, 0.001192, 1.112,  731.
    119.514531, 1.004120, 0.001204, 1.111,  740.
    119.514917, 0.999916, 0.001208, 1.111,  752.
    119.515303, 0.997467, 0.001206, 1.111,  764.
    119.515689, 1.003111, 0.001213, 1.111,  776.
    119.516075, 0.997273, 0.001207, 1.111,  774.
    119.516461, 0.997025, 0.001201, 1.110,  769.
    119.516846, 1.002350, 0.001213, 1.110,  774.
    119.517231, 1.002704, 0.001215, 1.110,  777.
    119.517618, 1.003825, 0.001189, 1.110,  767.
    119.518002, 0.997029, 0.001178, 1.109,  776.
    119.518388, 1.000126, 0.001182, 1.109,  788.
    119.518773, 0.997130, 0.001184, 1.109,  802.
    119.519159, 1.001035, 0.001202, 1.109,  817.
    119.519546, 1.006435, 0.001205, 1.109,  817.
    119.519930, 1.003111, 0.001197, 1.108,  820.
    119.520314, 0.999846, 0.001198, 1.108,  829.
    119.520700, 0.999555, 0.001194, 1.108,  830.
    119.521085, 0.997425, 0.001200, 1.108,  833.
    119.521472, 0.997966, 0.001203, 1.108,  828.
    119.521857, 1.000226, 0.001208, 1.107,  827.
    119.522628, 0.998412, 0.001196, 1.107,  823.
    119.523013, 0.997823, 0.001203, 1.107,  839.
    119.523399, 0.996240, 0.001211, 1.107,  858.
    119.523786, 0.999110, 0.001223, 1.106,  869.
    119.524172, 1.002532, 0.001236, 1.106,  873.
    119.524558, 0.998910, 0.001228, 1.106,  878.
    119.524945, 1.002690, 0.001243, 1.106,  889.
    119.525331, 0.998653, 0.001207, 1.106,  891.
    119.525717, 0.996662, 0.001197, 1.105,  903.
    119.526103, 0.998950, 0.001194, 1.105,  918.
    119.526488, 1.001276, 0.001196, 1.105,  930.
    119.526874, 0.995999, 0.001190, 1.105,  932.
    119.527261, 0.999364, 0.001193, 1.105,  936.
    119.527647, 0.997241, 0.001189, 1.104,  943.
    119.528033, 1.000791, 0.001193, 1.104,  957.
    119.528418, 1.000058, 0.001195, 1.104,  966.
    119.528805, 0.997201, 0.001218, 1.104,  978.
    119.529191, 1.002495, 0.001209, 1.104,  995.
    119.529577, 0.998592, 0.001215, 1.103, 1007.
    119.529965, 1.001602, 0.001206, 1.103, 1002.
    119.530352, 0.999499, 0.001214, 1.103, 1017.
    119.530738, 0.997436, 0.001203, 1.103, 1011.
    119.531124, 0.998688, 0.001203, 1.103, 1030.
    119.531511, 0.999177, 0.001218, 1.103, 1056.
    119.531897, 0.998259, 0.001221, 1.102, 1059.
    119.532283, 0.997165, 0.001212, 1.102, 1051.
    119.532670, 1.000631, 0.001206, 1.102, 1046.
    119.533056, 1.001016, 0.001205, 1.102, 1068.
    119.533442, 0.998738, 0.001217, 1.102, 1106.
    119.533829, 0.999422, 0.001223, 1.102, 1106.
    119.534215, 1.004618, 0.001224, 1.101, 1111.
    119.534601, 1.003650, 0.001233, 1.101, 1130.
    119.534987, 1.001469, 0.001234, 1.101, 1154.
    119.535373, 0.998610, 0.001221, 1.101, 1168.
    119.535759, 0.998798, 0.001227, 1.101, 1191.
    119.536145, 0.995747, 0.001219, 1.101, 1208.
    119.536531, 0.998048, 0.001218, 1.100, 1213.
    119.536917, 1.002092, 0.001229, 1.100, 1253.
    119.537303, 1.001270, 0.001225, 1.100, 1258.
    119.537689, 1.000614, 0.001238, 1.100, 1293.
    119.538075, 0.998047, 0.001221, 1.100, 1280.
    119.538461, 1.000200, 0.001209, 1.100, 1280.
    119.538847, 1.000000, 0.001215, 1.099, 1349.
    119.539234, 1.002414, 0.001208, 1.099, 1356.
    119.539620, 0.999117, 0.001206, 1.099, 1396.
    119.540006, 1.003769, 0.001210, 1.099, 1402.
    119.540396, 0.998686, 0.001210, 1.099, 1412.
    119.540781, 1.001029, 0.001222, 1.099, 1443.
    119.541167, 0.998731, 0.001226, 1.098, 1478.
    119.541553, 1.003781, 0.001229, 1.098, 1509.
    119.541939, 0.995763, 0.001208, 1.098, 1553.
    119.542324, 0.997093, 0.001215, 1.098, 1606.
    119.542709, 0.998777, 0.001216, 1.098, 1644.
    119.543093, 0.999103, 0.001228, 1.098, 1701.
    119.543478, 1.001196, 0.001219, 1.098, 1688.
    119.543864, 1.002468, 0.001231, 1.097, 1725.
    119.544249, 1.000067, 0.001221, 1.097, 1736.
    119.544634, 1.002435, 0.001216, 1.097, 1754.
    119.545020, 1.000209, 0.001212, 1.097, 1792.
    119.545405, 1.000104, 0.001214, 1.097, 1859.
    119.545791, 0.999066, 0.001216, 1.097, 1906.
    119.546176, 1.001411, 0.001220, 1.097, 1946.
    119.546562, 0.998442, 0.001222, 1.097, 1994.
    119.546947, 1.002200, 0.001262, 1.096, 2070.
    119.547332, 0.998287, 0.001242, 1.096, 2116.
    119.547718, 1.003071, 0.001238, 1.096, 2146.
    119.548104, 1.002675, 0.001234, 1.096, 2170.
    119.548490, 0.994719, 0.001209, 1.096, 2151.
    119.548876, 0.998534, 0.001213, 1.096, 2221.
    119.549263, 0.999658, 0.001217, 1.096, 2327.
    119.549649, 1.002406, 0.001222, 1.095, 2458.
    119.550034, 1.001951, 0.001222, 1.095, 2437.
    119.550419, 1.002273, 0.001219, 1.095, 2430.
    119.550806, 1.002459, 0.001217, 1.095, 2479.
    119.551192, 1.001401, 0.001210, 1.095, 2513.
    119.551578, 1.001149, 0.001204, 1.095, 2579.
    119.551964, 1.000209, 0.001208, 1.095, 2654.
    119.552350, 0.997713, 0.001227, 1.095, 2754.
    119.552736, 1.001651, 0.001237, 1.095, 2816.
    119.553121, 1.003564, 0.001218, 1.094, 2857.
    119.553507, 0.999574, 0.001213, 1.094, 2931.
    119.553892, 0.995300, 0.001202, 1.094, 2995.
    119.554276, 1.004986, 0.001206, 1.094, 3028.
    119.554660, 1.000851, 0.001204, 1.094, 3121.
    119.555045, 1.000699, 0.001211, 1.094, 3202.
    119.555430, 0.999409, 0.001211, 1.094, 3226.
    119.555816, 0.998505, 0.001213, 1.094, 3274.
    119.556202, 1.006274, 0.001261, 1.094, 3378.
    119.556587, 1.003453, 0.001236, 1.093, 3382.
    119.556971, 0.999794, 0.001211, 1.093, 3434.
    119.557357, 0.999474, 0.001205, 1.093, 3497.
    119.557742, 1.000896, 0.001202, 1.093, 3611.
    119.558127, 0.992543, 0.001193, 1.093, 3718.
    119.558514, 0.999548, 0.001196, 1.093, 3825.
    119.558900, 0.992944, 0.001191, 1.093, 3937.
    119.559284, 0.996357, 0.001191, 1.093, 3960.
    119.559668, 0.996557, 0.001192, 1.093, 4058.
    119.560054, 1.002896, 0.001199, 1.093, 4132.
    119.560440, 0.998090, 0.001197, 1.092, 4223.
    119.560824, 0.998346, 0.001199, 1.092, 4288.
    119.561208, 1.004043, 0.001207, 1.092, 4340.
    119.561593, 1.004559, 0.001205, 1.092, 4419.
    119.561979, 0.995944, 0.001200, 1.092, 4485.
    119.562364, 1.002387, 0.001204, 1.092, 4547.
    119.562750, 0.998107, 0.001199, 1.092, 4618.
    119.563136, 1.002655, 0.001201, 1.092, 4704.
    119.563521, 0.996562, 0.001198, 1.092, 4826.
    119.563907, 0.998888, 0.001202, 1.092, 4943.
    119.564293, 1.002715, 0.001204, 1.092, 5017.
    119.564678, 0.998734, 0.001200, 1.091, 5093.
    119.565063, 0.997871, 0.001216, 1.091, 5274.
    119.565448, 1.002489, 0.001229, 1.091, 5351.
    119.565832, 1.006264, 0.001223, 1.091, 5256.
    119.566219, 0.994972, 0.001216, 1.091, 5373.
    119.566603, 1.003718, 0.001218, 1.091, 5530.
    119.566988, 0.997980, 0.001201, 1.091, 5497.
    119.567373, 1.004791, 0.001207, 1.091, 5624.
    119.567759, 1.001788, 0.001212, 1.091, 5913.
    119.568144, 0.998100, 0.001200, 1.091, 5884.
    119.568529, 0.999506, 0.001203, 1.091, 5998.
    119.568914, 1.003051, 0.001204, 1.091, 6124.
    119.569300, 1.003045, 0.001207, 1.091, 6271.
    119.569686, 1.001729, 0.001208, 1.091, 6418.
    119.570072, 0.994833, 0.001216, 1.090, 6592.
    119.570458, 0.999143, 0.001229, 1.090, 6711.
    119.571229, 0.999997, 0.001264, 1.090, 6994.
    119.571614, 1.000528, 0.001232, 1.090, 6754.
    119.572000, 0.997123, 0.001213, 1.090, 6830.
    119.572384, 1.003615, 0.001213, 1.090, 7040.
    119.572770, 1.004789, 0.001204, 1.090, 7236.
    119.573156, 1.001980, 0.001200, 1.090, 7399.
    119.573541, 0.999487, 0.001203, 1.090, 7565.
    119.573927, 1.001361, 0.001211, 1.090, 7697.
    119.574313, 0.997260, 0.001218, 1.090, 7814.
    119.574699, 0.999079, 0.001204, 1.090, 7928.
    119.575084, 1.002793, 0.001218, 1.090, 8212.
    119.575471, 1.001590, 0.001213, 1.090, 8169.
    119.575856, 0.999239, 0.001219, 1.090, 8451.
    119.576241, 1.003441, 0.001218, 1.090, 8425.
    119.576625, 1.000885, 0.001207, 1.089, 8419.
    119.577010, 1.003005, 0.001213, 1.089, 8731.
    119.577780, 1.002602, 0.001214, 1.089, 9032.
    119.578166, 1.003867, 0.001225, 1.089, 9245.
    119.578553, 0.996531, 0.001207, 1.089, 9163.
    119.578937, 1.006519, 0.001210, 1.089, 9182.
    119.579322, 0.999713, 0.001209, 1.089, 9376.
    119.579706, 0.997644, 0.001224, 1.089, 9560.
    119.580477, 1.001039, 0.001220, 1.089,10031.
    119.580863, 1.008240, 0.001207, 1.089,10242.
    119.581248, 1.008028, 0.001210, 1.089,10485.
    119.581634, 1.000439, 0.001199, 1.089,10671.
    119.582018, 1.002184, 0.001207, 1.089,10791.
    119.582403, 1.001737, 0.001206, 1.089,10961.
    119.582787, 0.998677, 0.001204, 1.089,11080.
    119.583171, 0.997974, 0.001197, 1.089,11174.
    119.583556, 0.999836, 0.001200, 1.089,11313.
    119.583941, 1.005476, 0.001203, 1.089,11634.
    119.584709, 1.004569, 0.001180, 1.089,12118.
    119.585095, 0.997517, 0.001171, 1.089,12191.
    119.585479, 0.996013, 0.001167, 1.089,12326.
    119.585863, 0.999245, 0.001165, 1.089,12540.
    119.586248, 1.002575, 0.001170, 1.089,12793.
    119.586634, 0.998530, 0.001166, 1.089,13007.
    119.587018, 1.002769, 0.001175, 1.089,13266.
    119.587403, 0.994500, 0.001166, 1.089,13458.
    119.588173, 0.998993, 0.001168, 1.089,13651.
    119.588944, 1.006144, 0.001175, 1.089,14134.
    119.589330, 1.000013, 0.001173, 1.089,14403.
    119.589715, 0.999614, 0.001174, 1.089,14567.
    119.590101, 0.996035, 0.001167, 1.089,14796.
    119.590487, 1.005251, 0.001178, 1.089,15033.
    119.591257, 0.993676, 0.001164, 1.089,15526.
    119.591642, 1.000871, 0.001165, 1.089,15793.
    119.592413, 1.004442, 0.001169, 1.088,16302.
    119.592798, 1.000247, 0.001169, 1.088,16506.
    119.593183, 0.996554, 0.001164, 1.088,16782.
    119.593568, 1.000648, 0.001161, 1.089,17040.
    119.593953, 1.004598, 0.001172, 1.089,17315.
    119.594338, 1.007001, 0.001173, 1.088,17584.
    119.594723, 1.004079, 0.001167, 1.088,17832.
    119.595109, 0.995918, 0.001163, 1.089,18108.
    119.595493, 1.001440, 0.001166, 1.089,18328.
    119.595879, 1.003015, 0.001165, 1.089,18636.
    119.596264, 0.998943, 0.001166, 1.089,18897.
    119.597034, 1.004179, 0.001174, 1.089,19350.
    119.597419, 1.008010, 0.001175, 1.089,19565.
    119.597804, 1.000167, 0.001170, 1.089,19773.
    119.598190, 1.004282, 0.001175, 1.089,19986.
    119.598575, 0.994696, 0.001166, 1.089,20271.
    119.599344, 1.002435, 0.001171, 1.089,20651.
